epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
32,0.9932333391904831,0.007917048665888918,0.023335734015951553,0.017064656193057696,0.9931000053882599,0.008449202382762451,0.029805154521018267,0.02013282261788845
33,0.9927000065644582,0.007891097846149933,0.023297227115059892,0.017023610598407686,0.9925000059604645,0.008571650628000497,0.02978001294657588,0.020245415419340135
34,0.9931666728854179,0.00780770809816507,0.023278047094742457,0.016932702315971257,0.9936000055074692,0.007843887970084324,0.029645922016352414,0.01946508901193738
35,0.9930666732788086,0.007817036764075358,0.02315749752956132,0.016894775587134064,0.9937000054121018,0.007944340901594842,0.02958080381155014,0.01954001570120454
36,0.9935000058015188,0.007582486622753398,0.023143724805365005,0.016654826528392733,0.9934000051021576,0.007811740261677187,0.029612247459590436,0.019419740913435818
37,0.993550005753835,0.007458345410802091,0.023115955541531244,0.016519799743158124,0.993200004696846,0.008103624153300189,0.029594231378287077,0.01970456251874566
38,0.9937500058611234,0.007315156053324851,0.02308413365855813,0.01636413622647524,0.9931000053882599,0.0080950885542552,0.029473127219825982,0.019648554166778923
39,0.9936500058571498,0.007404889995038199,0.02304979372769594,0.016440408934528628,0.9931000047922134,0.008124158137652557,0.02949585096910596,0.019686531387269498
40,0.9937666725118955,0.007157791310649675,0.023025438046703737,0.016183762812676528,0.9934000056982041,0.007736754747311352,0.029467832036316394,0.019288144670426846
41,0.9938166724642118,0.007133238496899139,0.023031772266452512,0.016161693000855546,0.9937000054121018,0.007541306155617349,0.02948561519384384,0.019099666895344855
42,0.9937000060081482,0.007210930381261278,0.022987057951589427,0.016221856872240703,0.9934000051021576,0.007925325311953202,0.029379988815635444,0.019442280530929567
43,0.9939333388209343,0.007128518852017199,0.022995811176175874,0.016142876607676347,0.9939000052213669,0.007374255355243804,0.02930335009470582,0.01886116825044155
44,0.9939333389202754,0.006910929539105079,0.022944007087498903,0.015904980089205007,0.9932000052928924,0.007796723033534363,0.029374406691640615,0.019311490207910537
45,0.9941500051816304,0.007074750169995241,0.02292375694029033,0.01606086269331475,0.9938000053167343,0.007913972208916676,0.029338086601346732,0.019414501804858444
46,0.9934333392977714,0.007226570501031044,0.022912299623712898,0.016208191689414283,0.9935000050067901,0.007771641167637427,0.02933500600978732,0.019270963156595825
47,0.9939666723211606,0.007056616720607659,0.022902096925924223,0.016034238481273253,0.9939000052213669,0.007545419702219078,0.02929175827652216,0.019027788685634733
48,0.9939666722218196,0.0071372256669565105,0.022882902109995485,0.016107323047084114,0.9936000055074692,0.007645454349258216,0.029336450416594745,0.01914534270763397
49,0.993866672416528,0.006973343511247852,0.022876903930058083,0.015941089638508855,0.9935000056028366,0.007554849875305081,0.02928054127842188,0.01903282175771892
