epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
24,0.5846599984765053,0.2974069747030735,0.025642529014497994,0.3074588457942009,0.5915999987721443,0.2925937131047249,0.028662138134241105,0.3038292697072029
25,0.5864799979925156,0.2955580941736698,0.02554937556385994,0.30557344925403596,0.5875999990105629,0.29251524746418,0.028700382336974143,0.30376579642295837
26,0.589619999229908,0.29447170200943945,0.025497940450906753,0.3044668938815594,0.5964000007510185,0.2898810261487961,0.028280365131795406,0.3009669291973114
27,0.5903999991416932,0.29317556220293045,0.02532578858360648,0.30310327106714247,0.5913999992609024,0.29028367877006533,0.02834427000954747,0.3013946333527565
28,0.5947399971485138,0.29180625262856486,0.0253180955350399,0.3017309450507164,0.5896999993920327,0.289678740054369,0.028423461616039276,0.30082073628902434
29,0.5987000004053116,0.29015748590230944,0.0251974789313972,0.3000348970293999,0.6008999997377396,0.2869744609296322,0.028392901904881,0.2981044775247574
30,0.5996399992704391,0.2893859438896179,0.025202758315950632,0.2992654246687889,0.6027999976277352,0.2869039760529995,0.028304560203105213,0.2979993626475334
31,0.6020599990487099,0.2885647405683994,0.02515035415068269,0.2984236788451672,0.5994999983906746,0.2865815035998821,0.028262084294110538,0.29766024053096773
32,0.600179998755455,0.28791505604982376,0.025073522686958314,0.2977438763678074,0.6050000008940697,0.28503886446356774,0.028108690474182366,0.296057471036911
33,0.6046999995708465,0.2862839363515377,0.025061755053699016,0.2961081446707249,0.6085999989509583,0.2843196679651737,0.02819098884239793,0.29537053525447843
34,0.6060999994277954,0.2855717331767082,0.02499068145826459,0.29536807933449744,0.6092999982833862,0.2835949009656906,0.028069701567292212,0.29459822326898577
35,0.6075999982357025,0.28457347744703293,0.02497367576137185,0.2943631582856178,0.6097000002861023,0.2831066769361496,0.02811050010845065,0.29412599205970763
36,0.6076199994087219,0.2844418084919453,0.024933244198560713,0.2942156397998333,0.6049999982118607,0.28353526547551156,0.028143362142145634,0.29456746369600295
37,0.6059199987649918,0.28355352222919467,0.024898152083158494,0.29331359785795214,0.6084999966621399,0.2823846314847469,0.028069997280836104,0.29338807046413423
38,0.6088399994969368,0.28288156262040137,0.024918529585003853,0.29264962565898894,0.608000001013279,0.28228869900107384,0.02803144708275795,0.2932770264148712
39,0.6129399995207787,0.28194121611118317,0.024871606200933455,0.2916908856034279,0.6037999999523163,0.28385607168078425,0.02803957985714078,0.29484758704900743
40,0.6121399990916252,0.2823636804819107,0.02484733198955655,0.2921038340330124,0.6071000018715859,0.2824170337617397,0.028121798038482665,0.29344077825546266
41,0.6101799984574318,0.2823838811814785,0.024835687555372715,0.29211947113275527,0.6121999990940094,0.2816521449387073,0.02805030895397067,0.2926478660106659
42,0.6109599987864495,0.2821263932287693,0.02482777986675501,0.29185888308286667,0.6095999982953072,0.281219270080328,0.02802903763949871,0.292206651866436
43,0.6126399980783462,0.28159437608718874,0.02479042134433985,0.2913122216463089,0.6113999992609024,0.28052064538002014,0.027932813968509437,0.2914703080058098
44,0.6127799987196922,0.2810439345538616,0.024800130363553764,0.2907655858695507,0.6091000002622604,0.28147425174713137,0.02798675699159503,0.2924450609087944
45,0.6129999998807907,0.28115853014588355,0.024754939407110214,0.2908624660670757,0.6130000001192093,0.2806791520118713,0.027980176191776993,0.2916473811864853
46,0.616019999563694,0.27991385519504547,0.024771304666996,0.2896242064535618,0.6138000002503395,0.2795664907991886,0.027922560963779687,0.29051213413476945
47,0.6131599996685981,0.2805165787637234,0.02476715499162674,0.29022530287504195,0.6107999980449677,0.280406933426857,0.02796631533652544,0.2913697284460068
48,0.6145399998426437,0.2797976880967617,0.024758305311203002,0.28950294357538225,0.6113999992609024,0.28001380622386934,0.02793311297893524,0.2909635853767395
49,0.6140599996447563,0.27969662541151047,0.024761513344943524,0.289403138756752,0.6157000005245209,0.2794768762588501,0.0279355432279408,0.2904276084899902
